employee_id,department_id,first_name,last_name,gender,date_of_birth,marital_status,distance_from_home,education_level,education_field,hire_date,job_role,job_level,base_salary,overtime_eligible,stock_option_level,total_working_years,num_companies_worked,business_travel,is_active
186,DPT-005,Matthew,Oconnor,Female,1996-01-01,Single,8,3,Medical,2017-01-01,IT Support,1,3453,False,0,6,1,Rarely,True
187,DPT-006,Michelle,Haney,Male,1992-01-01,Married,16,4,Marketing,2022-01-01,Senior Marketer,3,8304,False,3,10,2,Rarely,False
188,DPT-005,John,Horne,Male,1998-01-01,Married,19,2,Marketing,2022-01-01,IT Support,1,2467,True,3,1,1,Rarely,False
189,DPT-004,James,Brown,Female,2002-01-01,Single,18,1,Other,2022-01-01,Financial Clerk,1,2654,False,0,1,1,Rarely,False
190,DPT-002,Shane,Scott,Female,1969-01-01,Married,9,2,Life Sciences,2019-01-01,Research Scientist,2,2917,False,2,9,3,Rarely,True
191,DPT-001,Robert,Cruz,Female,1985-01-01,Married,2,2,Medical,2017-01-01,Sales Representative,1,2569,False,1,9,4,Frequently,True
192,DPT-007,Joshua,Green,Male,1995-01-01,Married,24,3,Medical,2022-01-01,Operations Asst,1,2522,True,3,1,1,Rarely,False
193,DPT-007,John,Padilla,Male,1981-01-01,Married,5,2,Other,2021-01-01,Operations Asst,1,2035,False,1,8,4,Frequently,True
194,DPT-005,Sandra,Hendrix,Female,1998-01-01,Single,26,1,Medical,2017-01-01,Software Engineer,2,5990,False,0,6,1,Rarely,True
195,DPT-002,Scott,Thompson,Male,1986-01-01,Single,10,4,Medical,2013-01-01,Research Scientist,2,4287,False,0,10,1,Rarely,False
196,DPT-002,Michelle,Melendez,Female,1983-01-01,Married,11,3,Technical Degree,2013-01-01,Research Scientist,2,6269,False,1,10,1,Frequently,True
197,DPT-005,Andrea,Garcia,Female,1983-01-01,Married,2,2,Marketing,2012-01-01,Software Engineer,2,5406,False,1,15,3,Rarely,True
198,DPT-007,Brent,Franklin,Male,1995-01-01,Married,24,3,Medical,2022-01-01,Operations Asst,1,2371,True,3,1,1,Rarely,False
199,DPT-007,Yvette,Wood,Male,1982-01-01,Single,10,2,Medical,2004-01-01,Operations Analyst,2,6339,False,0,19,1,Non-Travel,True
200,DPT-006,Mary,Ford,Male,1994-01-01,Married,9,3,Life Sciences,2022-01-01,Marketing Coord,1,2523,False,2,5,6,Rarely,True
201,DPT-005,Tanya,Randall,Female,1988-01-01,Married,18,3,Medical,2018-01-01,Software Engineer,2,4598,False,0,5,1,Rarely,True
202,DPT-001,Sara,Spence,Female,1969-01-01,Single,26,3,Human Resources,2018-01-01,Sales Manager,4,17280,True,0,23,2,Non-Travel,True
203,DPT-001,Melinda,Boone,Male,1974-01-01,Married,8,1,Life Sciences,2013-01-01,Sales Executive,2,5170,False,1,10,1,Frequently,True
204,DPT-007,Gabriel,Pittman,Male,1991-01-01,Married,5,2,Life Sciences,2013-01-01,Operations Analyst,2,6340,False,1,10,1,Frequently,True
205,DPT-005,Todd,Moss,Female,1969-01-01,Married,3,3,Marketing,2017-01-01,Software Engineer,2,5955,False,1,16,2,Rarely,True
206,DPT-001,Jason,Garcia,Female,1978-01-01,Married,7,3,Medical,2020-01-01,Sales Representative,1,4258,True,1,7,4,Rarely,True
207,DPT-001,Richard,Brown,Female,1996-01-01,Single,8,3,Medical,2017-01-01,Sales Representative,1,3436,False,0,6,1,Rarely,True
208,DPT-005,Brian,Edwards,Male,1987-01-01,Married,2,2,Medical,2013-01-01,Senior Engineer,3,7471,False,2,10,1,Rarely,True
209,DPT-001,Nicholas,Kennedy,Female,1991-01-01,Single,29,4,Life Sciences,2017-01-01,Sales Representative,1,2886,False,0,6,1,Rarely,True
210,DPT-001,Tricia,Lee,Female,2005-01-01,Single,3,2,Medical,2023-01-01,Sales Representative,1,1590,True,0,0,1,Frequently,False
211,DPT-004,Joseph,Davis,Female,1969-01-01,Divorced,11,4,Medical,2009-01-01,Finance Manager,4,15840,False,1,26,3,Frequently,True
212,DPT-005,Kristen,Miller,Female,1988-01-01,Divorced,25,4,Medical,2007-01-01,Senior Engineer,3,9876,True,1,16,1,Rarely,True
213,DPT-005,Spencer,Cummings,Female,1987-01-01,Married,3,3,Medical,2014-01-01,Senior Engineer,3,7454,False,2,10,0,Rarely,True
214,DPT-002,Rodney,Davis,Female,1990-01-01,Married,5,4,Life Sciences,2021-01-01,Lab Technician,1,2949,False,1,2,1,Rarely,True
215,DPT-005,Susan,Wright,Male,1988-01-01,Single,8,4,Technical Degree,2018-01-01,IT Support,1,4138,False,0,6,1,Rarely,True
216,DPT-002,Wendy,Cook,Female,1984-01-01,Married,24,1,Marketing,2003-01-01,R&D Manager,4,11558,False,1,21,0,Rarely,True
217,DPT-002,Angela,Davidson,Male,1989-01-01,Divorced,10,4,Medical,2018-01-01,Lab Technician,1,3871,True,1,5,1,Frequently,True
218,DPT-005,Jennifer,Cox,Male,1968-01-01,Divorced,22,3,Technical Degree,2019-01-01,IT Support,1,3627,False,1,8,5,Rarely,True
219,DPT-005,Eric,Sweeney,Female,1967-01-01,Married,14,4,Life Sciences,2018-01-01,IT Support,1,4874,True,3,7,9,Rarely,False
220,DPT-006,Kenneth,Farley,Male,1984-01-01,Divorced,1,1,Life Sciences,2002-01-01,CMO,5,19177,True,1,21,1,Frequently,True
221,DPT-005,Tanya,Flores,Male,1973-01-01,Married,2,4,Medical,2015-01-01,CIO,5,20094,True,1,29,2,Rarely,True
222,DPT-005,Beth,Williams,Male,1997-01-01,Single,4,4,Marketing,2015-01-01,Software Engineer,2,6087,True,0,8,1,Rarely,False
223,DPT-001,Amy,Brown,Male,1973-01-01,Divorced,4,1,Life Sciences,2013-01-01,VP of Sales,5,18775,False,2,28,3,Rarely,True
224,DPT-002,Julie,Parker,Male,1990-01-01,Married,9,3,Medical,2009-01-01,Lab Technician,1,2867,False,1,15,0,Rarely,True
225,DPT-002,Brian,Smith,Female,1981-01-01,Divorced,21,2,Medical,2018-01-01,Research Scientist,2,5314,False,1,11,2,Non-Travel,True
226,DPT-002,Breanna,Alexander,Female,1988-01-01,Married,18,4,Marketing,2019-01-01,Research Scientist,2,4833,True,1,5,0,Frequently,False
227,DPT-007,Wesley,Miller,Female,1973-01-01,Married,1,3,Life Sciences,2005-01-01,Operations Analyst,2,6332,False,1,19,0,Non-Travel,True
228,DPT-002,Melissa,Joseph,Female,1993-01-01,Single,18,3,Life Sciences,2018-01-01,Lab Technician,1,2704,False,0,5,1,Rarely,True
229,DPT-007,Eric,English,Male,1968-01-01,Single,2,1,Medical,2014-01-01,Operations Analyst,2,5298,False,0,12,4,Rarely,False
230,DPT-005,Susan,Jensen,Male,1997-01-01,Married,17,4,Medical,2020-01-01,IT Support,1,2304,False,3,3,1,Rarely,True
231,DPT-006,Christopher,Barron,Female,1974-01-01,Married,25,4,Life Sciences,2014-01-01,Marketing Coord,1,3305,False,1,10,1,Rarely,True
232,DPT-004,Jacob,Russell,Female,1983-01-01,Married,4,1,Medical,2003-01-01,CFO,5,18578,False,1,21,1,Rarely,True
233,DPT-005,Brooke,Austin,Female,1997-01-01,Married,1,2,Life Sciences,2022-01-01,IT Support,1,2822,True,1,1,1,Rarely,True
234,DPT-004,Emma,Turner,Male,1997-01-01,Single,24,3,Technical Degree,2022-01-01,Financial Clerk,1,2322,True,0,1,1,Rarely,False
235,DPT-001,Joe,Tate,Male,1984-01-01,Married,9,2,Medical,2013-01-01,Sales Executive,2,5379,False,1,10,1,Rarely,True
236,DPT-005,David,Flores,Male,1995-01-01,Single,5,4,Medical,2019-01-01,Software Engineer,2,4908,False,0,4,1,Rarely,True
237,DPT-002,Pamela,Russell,Female,1989-01-01,Married,10,4,Life Sciences,2022-01-01,Lab Technician,1,2250,True,1,1,1,Rarely,True
238,DPT-001,John,Franco,Male,1981-01-01,Married,2,1,Life Sciences,2003-01-01,Sales Manager,4,18082,True,0,21,0,Non-Travel,True
239,DPT-005,Brooke,Reynolds,Female,1993-01-01,Single,12,3,Technical Degree,2018-01-01,Software Engineer,2,6335,False,0,6,0,Rarely,True
240,DPT-001,Christine,Curry,Female,1995-01-01,Single,13,2,Marketing,2021-01-01,Sales Executive,2,9745,True,0,6,3,Rarely,False
241,DPT-007,Robert,Torres,Male,1993-01-01,Single,2,1,Medical,2018-01-01,Operations Asst,1,2776,False,0,6,0,Rarely,True
242,DPT-007,Brandy,Travis,Male,1983-01-01,Single,7,3,Life Sciences,2019-01-01,Operations Asst,1,2268,True,0,10,3,Rarely,False
243,DPT-007,Alexandra,Torres,Male,1990-01-01,Married,2,3,Human Resources,2018-01-01,Operations Asst,1,3480,False,1,5,1,Rarely,True
244,DPT-002,Sarah,Logan,Female,1981-01-01,Married,2,4,Life Sciences,2013-01-01,Research Scientist,2,4052,False,2,10,1,Rarely,True
245,DPT-001,James,Harmon,Female,1979-01-01,Married,15,3,Medical,2013-01-01,Senior Sales Exec,3,7654,False,1,10,1,Rarely,False
246,DPT-007,Jennifer,White,Male,2000-01-01,Married,9,1,Medical,2019-01-01,Operations Asst,1,2435,False,1,5,1,Rarely,True
247,DPT-003,John,Garza,Male,1994-01-01,Single,9,5,Other,2020-01-01,HR Assistant,1,3933,False,0,4,0,Rarely,True
248,DPT-007,Randy,Thomas,Female,1999-01-01,Married,17,2,Life Sciences,2022-01-01,Operations Asst,1,2218,False,1,1,1,Rarely,False
249,DPT-007,Emily,Mcmillan,Male,1999-01-01,Married,4,1,Life Sciences,2018-01-01,Operations Asst,1,3076,False,0,6,0,Non-Travel,True
250,DPT-007,Kevin,Mathews,Female,1986-01-01,Married,1,4,Life Sciences,2017-01-01,Operations Analyst,2,6271,False,1,8,6,Rarely,True
251,DPT-002,Leslie,Harper,Female,1983-01-01,Divorced,26,3,Medical,2003-01-01,Research Scientist,2,5760,False,1,20,1,Frequently,True
252,DPT-002,Karen,Peterson,Male,2000-01-01,Married,9,3,Marketing,2022-01-01,Lab Technician,1,1872,False,1,1,1,Frequently,False
253,DPT-007,Charles,Brown,Female,1976-01-01,Single,9,4,Life Sciences,2021-01-01,Operations Asst,1,2067,False,0,7,4,Rarely,True
254,DPT-002,Stephen,Parker,Male,1991-01-01,Single,2,1,Technical Degree,2017-01-01,Research Scientist,2,2216,False,0,9,4,Rarely,True
255,DPT-001,Yolanda,Miller,Female,1993-01-01,Single,18,3,Life Sciences,2018-01-01,Sales Representative,1,2568,False,0,5,1,Rarely,True
256,DPT-005,Wendy,Montgomery,Male,2000-01-01,Divorced,26,1,Life Sciences,2019-01-01,IT Support,1,3028,False,2,4,1,Rarely,True
257,DPT-007,Charles,Gross,Male,1993-01-01,Divorced,5,4,Life Sciences,2018-01-01,Operations Asst,1,3826,False,1,10,9,Frequently,True
258,DPT-005,Jason,Garcia,Female,1992-01-01,Single,8,3,Life Sciences,2022-01-01,IT Support,1,1299,False,0,1,1,Rarely,False
259,DPT-005,Joseph,Barnes,Female,1991-01-01,Married,13,3,Other,2021-01-01,IT Support,1,2619,False,1,2,1,Frequently,True
260,DPT-001,Sarah,Garcia,Male,1974-01-01,Married,8,1,Life Sciences,2013-01-01,Sales Executive,2,5180,False,1,10,1,Frequently,True
261,DPT-005,Nicole,Neal,Female,1992-01-01,Single,24,3,Medical,2013-01-01,Software Engineer,2,6830,False,0,10,1,Rarely,True
262,DPT-007,Natasha,Reyes,Female,1977-01-01,Divorced,3,3,Technical Degree,2004-01-01,Operations Manager,4,12951,False,1,25,2,Rarely,True
263,DPT-001,Mike,Davidson,Female,1981-01-01,Single,17,2,Life Sciences,2020-01-01,Sales Executive,2,6389,True,0,10,3,Rarely,True
264,DPT-004,Eric,Vaughn,Male,1978-01-01,Married,2,3,Other,2015-01-01,Financial Analyst,2,4843,False,1,9,0,Rarely,True
265,DPT-007,Martha,Davis,Male,1999-01-01,Single,9,3,Medical,2023-01-01,Operations Asst,1,3237,True,0,4,2,Frequently,False
266,DPT-005,Jade,Brown,Male,1987-01-01,Divorced,3,2,Life Sciences,2018-01-01,Software Engineer,2,6522,False,1,13,6,Rarely,True
267,DPT-005,Cheryl,Molina,Female,1992-01-01,Single,8,5,Life Sciences,2020-01-01,IT Manager,4,16532,False,0,9,3,Rarely,True
268,DPT-005,Vanessa,Larsen,Male,1985-01-01,Single,23,3,Life Sciences,2014-01-01,Senior Engineer,3,9212,False,0,10,0,Frequently,True
269,DPT-002,Destiny,Park,Female,1985-01-01,Married,2,2,Medical,2017-01-01,Lab Technician,1,2379,False,1,9,4,Frequently,True
270,DPT-002,Alan,Fox,Male,1994-01-01,Single,3,1,Medical,2013-01-01,Lab Technician,1,4781,True,0,10,1,Rarely,True
271,DPT-006,Lisa,Anderson,Female,2002-01-01,Single,1,1,Technical Degree,2021-01-01,Marketing Coord,1,2030,True,0,2,1,Rarely,True
272,DPT-006,Kevin,Beck,Female,1987-01-01,Single,18,1,Medical,2015-01-01,Marketing Coord,1,2140,False,0,8,1,Frequently,True
273,DPT-007,Elizabeth,Anderson,Female,1976-01-01,Married,26,4,Life Sciences,2018-01-01,COO,5,19382,False,1,27,3,Rarely,True
274,DPT-007,Sheila,Singh,Male,1982-01-01,Married,1,3,Marketing,2013-01-01,Senior Analyst,3,8516,False,1,10,1,Rarely,True
275,DPT-004,Dennis,Sullivan,Male,1988-01-01,Married,1,5,Marketing,2013-01-01,Senior Analyst,3,7273,False,2,10,1,Rarely,True
276,DPT-004,Darrell,Thomas,Male,1988-01-01,Married,11,2,Medical,2019-01-01,Senior Analyst,3,10342,True,1,10,2,Non-Travel,True
277,DPT-006,Daniel,Holloway,Male,1978-01-01,Married,26,3,Marketing,2013-01-01,Marketing Specialist,2,4320,False,1,10,1,Non-Travel,True
278,DPT-005,Angela,Buckley,Female,1971-01-01,Married,25,4,Medical,2014-01-01,IT Manager,4,14158,False,0,31,3,Frequently,True
279,DPT-005,Joseph,Hernandez,Male,1999-01-01,Divorced,9,3,Life Sciences,2022-01-01,IT Support,1,2628,False,3,1,1,Non-Travel,True
280,DPT-006,Cassandra,Miller,Male,1981-01-01,Married,2,3,Life Sciences,2001-01-01,CMO,5,18896,False,0,24,5,Rarely,True
281,DPT-007,Jennifer,Cochran,Female,1982-01-01,Married,28,4,Life Sciences,2003-01-01,Operations Manager,4,13641,False,1,21,0,Rarely,True
282,DPT-002,James,Kelly,Female,1989-01-01,Single,6,4,Other,2007-01-01,Research Scientist,2,4726,False,0,16,1,Rarely,True
283,DPT-002,Cynthia,Little,Female,1981-01-01,Single,17,2,Life Sciences,2020-01-01,Research Scientist,2,6526,True,0,10,3,Rarely,True
284,DPT-001,Joseph,Jackson,Male,1994-01-01,Single,1,3,Life Sciences,2020-01-01,Sales Executive,2,6155,True,0,10,8,Frequently,True
285,DPT-005,Tracy,Casey,Male,1977-01-01,Single,1,4,Life Sciences,1997-01-01,IT Manager,4,16699,False,0,27,1,Rarely,True
286,DPT-001,Rebecca,Houston,Male,1990-01-01,Divorced,6,3,Life Sciences,2010-01-01,Sales Executive,2,7505,False,1,15,3,Frequently,True
287,DPT-004,Meghan,Carroll,Male,1965-01-01,Single,10,4,Medical,1986-01-01,Finance Manager,4,14149,False,0,38,0,Rarely,True
288,DPT-004,Christopher,James,Male,1970-01-01,Married,6,2,Marketing,2016-01-01,Financial Analyst,2,2368,True,1,13,2,Rarely,True
289,DPT-002,Rodney,Thomas,Female,1978-01-01,Single,2,3,Marketing,1999-01-01,R&D Director,5,18410,True,0,26,2,Rarely,False
290,DPT-005,Joshua,Rice,Male,1977-01-01,Divorced,2,4,Technical Degree,2017-01-01,Software Engineer,2,7311,False,1,12,2,Rarely,True
291,DPT-001,Adam,Welch,Male,1994-01-01,Single,9,5,Other,2020-01-01,Sales Representative,1,3798,False,0,4,0,Rarely,True
292,DPT-001,Kellie,Crawford,Male,1974-01-01,Married,8,4,Technical Degree,2014-01-01,Sales Manager,4,12775,False,1,22,6,Rarely,True
293,DPT-006,Dana,Marsh,Male,1988-01-01,Single,12,4,Other,2012-01-01,Marketing Specialist,2,4708,True,0,13,3,Frequently,False
294,DPT-002,Jose,Erickson,Male,1967-01-01,Single,8,4,Life Sciences,2016-01-01,R&D Director,5,19925,False,0,36,6,Rarely,True
295,DPT-001,Joyce,Reese,Male,2001-01-01,Married,19,1,Medical,2021-01-01,Sales Representative,1,2254,False,2,2,1,Rarely,True
296,DPT-004,Andrea,Smith,Male,1995-01-01,Divorced,1,3,Medical,2022-01-01,Financial Clerk,1,2533,False,2,1,1,Frequently,False
297,DPT-006,Ronald,Carroll,Female,1998-01-01,Single,4,2,Life Sciences,2018-01-01,Marketing Specialist,2,4629,True,0,5,1,Rarely,True
298,DPT-002,Alec,Taylor,Male,1989-01-01,Married,8,2,Technical Degree,2013-01-01,Research Scientist,2,6601,False,2,10,1,Rarely,True
299,DPT-005,Charles,Marsh,Female,2002-01-01,Single,1,1,Technical Degree,2021-01-01,IT Support,1,2035,True,0,2,1,Rarely,True
300,DPT-001,Nicole,Schultz,Male,1990-01-01,Divorced,1,2,Medical,2022-01-01,Sales Representative,1,2041,False,3,1,1,Non-Travel,True
301,DPT-001,Rebecca,Giles,Male,1986-01-01,Married,19,3,Life Sciences,2019-01-01,Sales Executive,2,5803,False,3,9,3,Rarely,True
302,DPT-004,Amy,Schultz,Male,1982-01-01,Single,6,3,Marketing,2013-01-01,Senior Analyst,3,9204,False,0,10,1,Rarely,True
303,DPT-004,Mary,Vasquez,Male,1984-01-01,Divorced,1,1,Life Sciences,2002-01-01,CFO,5,19964,True,1,21,1,Frequently,True
304,DPT-005,Brandi,Wolf,Female,1974-01-01,Married,1,3,Technical Degree,2019-01-01,IT Support,1,3479,False,1,7,2,Rarely,True
305,DPT-005,Earl,Arnold,Male,1995-01-01,Married,1,3,Technical Degree,2020-01-01,IT Support,1,2979,False,1,5,3,Frequently,False
306,DPT-007,David,Bryant,Male,1987-01-01,Single,2,4,Medical,2012-01-01,Operations Asst,1,2433,False,0,16,4,Rarely,True
307,DPT-004,Kyle,Warner,Female,1982-01-01,Single,2,4,Other,2015-01-01,Financial Analyst,2,6889,True,0,10,2,Non-Travel,True
308,DPT-002,Rachel,Moore,Male,1981-01-01,Married,2,1,Life Sciences,2003-01-01,R&D Manager,4,18522,True,0,21,0,Non-Travel,True
309,DPT-006,Laura,Johnson,Male,1991-01-01,Married,11,4,Other,2019-01-01,Marketing Specialist,2,4687,False,0,6,8,Non-Travel,False
310,DPT-002,Michelle,Choi,Male,1990-01-01,Divorced,7,2,Life Sciences,2014-01-01,Research Scientist,2,6101,False,3,9,1,Frequently,True
311,DPT-003,Rachel,Guerrero,Male,1983-01-01,Divorced,2,3,Medical,2020-01-01,HR Assistant,1,2420,False,1,8,2,Rarely,True
312,DPT-001,Jason,Durham,Female,1971-01-01,Married,2,1,Marketing,1991-01-01,VP of Sales,5,19122,False,1,33,1,Rarely,False
313,DPT-001,John,Adams,Female,1988-01-01,Married,2,3,Marketing,2021-01-01,Sales Representative,1,2055,False,0,2,1,Rarely,True
314,DPT-007,Curtis,Morgan,Male,1994-01-01,Single,18,1,Medical,2019-01-01,Operations Asst,1,2489,True,0,4,1,Rarely,False
315,DPT-006,Kimberly,Snyder,Female,1991-01-01,Divorced,15,4,Medical,2018-01-01,Marketing Specialist,2,6717,False,1,9,5,Non-Travel,True
316,DPT-005,Nicole,Anderson,Male,1990-01-01,Single,1,4,Other,2013-01-01,IT Support,1,2601,True,0,10,1,Rarely,False
317,DPT-003,Richard,Trujillo,Male,1993-01-01,Single,7,1,Marketing,2020-01-01,HR Assistant,1,2871,False,0,4,0,Rarely,True
318,DPT-001,Christine,Hawkins,Female,1992-01-01,Married,7,4,Marketing,2020-01-01,Senior Sales Exec,3,9405,False,2,9,2,Frequently,True
319,DPT-001,Eric,Crosby,Female,1991-01-01,Single,16,1,Life Sciences,2013-01-01,Sales Representative,1,3763,True,0,10,1,Frequently,False
320,DPT-002,Sarah,Thomas,Male,1964-01-01,Married,3,3,Life Sciences,2022-01-01,Lab Technician,1,2179,False,1,7,3,Rarely,True
321,DPT-004,Michelle,Bailey,Male,1989-01-01,Married,8,2,Technical Degree,2013-01-01,Financial Analyst,2,6506,False,2,10,1,Rarely,True
322,DPT-005,Theresa,Phillips,Male,1997-01-01,Divorced,21,3,Medical,2022-01-01,IT Support,1,2311,False,1,1,1,Rarely,False
323,DPT-005,Lisa,Lopez,Male,1968-01-01,Married,20,2,Technical Degree,2013-01-01,Software Engineer,2,5382,True,1,12,3,Rarely,True
324,DPT-002,Nicole,Love,Male,1981-01-01,Married,2,5,Medical,2019-01-01,Research Scientist,2,6255,False,1,10,7,Non-Travel,True
325,DPT-007,Angel,Williams,Male,1983-01-01,Single,2,3,Life Sciences,2014-01-01,Operations Analyst,2,4691,False,0,9,1,Rarely,True
326,DPT-005,Jill,Rhodes,Male,1978-01-01,Married,2,3,Other,2015-01-01,Software Engineer,2,4903,False,1,9,0,Rarely,True
327,DPT-005,Martin,Hunt,Female,1987-01-01,Married,16,4,Marketing,2020-01-01,Software Engineer,2,5391,False,2,11,4,Rarely,True
328,DPT-005,Sarah,Schaefer,Female,2002-01-01,Single,1,1,Technical Degree,2021-01-01,IT Support,1,1983,True,0,2,1,Rarely,True
329,DPT-003,Leah,Day,Male,1979-01-01,Married,9,2,Life Sciences,2015-01-01,HR Assistant,1,2446,True,0,8,1,Rarely,True
330,DPT-002,Michelle,Mccarthy,Male,1994-01-01,Single,10,3,Life Sciences,2022-01-01,Lab Technician,1,2621,False,0,1,1,Rarely,True
331,DPT-002,Lisa,Hernandez,Male,1988-01-01,Single,2,4,Medical,2018-01-01,Lab Technician,1,4704,True,0,6,0,Frequently,True
332,DPT-006,Joseph,Welch,Female,1994-01-01,Married,2,1,Life Sciences,2020-01-01,Marketing Coord,1,3258,False,3,4,0,Frequently,True
333,DPT-001,Kristin,Black,Male,1991-01-01,Divorced,5,2,Life Sciences,2017-01-01,Sales Representative,1,3206,True,2,7,0,Rarely,True
334,DPT-001,Daniel,Smith,Male,1974-01-01,Single,1,3,Life Sciences,2015-01-01,Sales Manager,4,16054,False,0,23,4,Rarely,True
335,DPT-001,Monica,James,Female,1978-01-01,Married,4,3,Life Sciences,2018-01-01,Senior Sales Exec,3,9742,False,2,9,4,Rarely,True
336,DPT-001,Michele,Roberts,Female,1965-01-01,Married,9,3,Medical,2022-01-01,Sales Representative,1,3328,True,1,9,4,Rarely,True
337,DPT-007,Jeffrey,Johnson,Male,1999-01-01,Married,17,2,Other,2022-01-01,Operations Asst,1,2186,False,1,1,1,Rarely,True
338,DPT-005,Lisa,Moody,Male,1995-01-01,Divorced,1,3,Life Sciences,2022-01-01,IT Support,1,1596,False,1,1,1,Rarely,True
339,DPT-004,Steven,Decker,Male,1970-01-01,Single,24,4,Life Sciences,2021-01-01,Senior Analyst,3,10560,True,0,15,6,Rarely,False
340,DPT-001,Kevin,Baker,Male,1998-01-01,Married,8,3,Life Sciences,2020-01-01,Sales Executive,2,5062,False,1,4,0,Rarely,True
341,DPT-004,Laura,Barnes,Male,1965-01-01,Single,10,4,Medical,1986-01-01,Finance Manager,4,13764,False,0,38,0,Rarely,True
342,DPT-004,Jeremy,Howard,Male,1999-01-01,Single,9,3,Medical,2023-01-01,Financial Clerk,1,3269,True,0,4,2,Frequently,False
343,DPT-001,Andrew,Evans,Male,1973-01-01,Divorced,4,1,Life Sciences,2013-01-01,VP of Sales,5,18914,False,2,28,3,Rarely,True
344,DPT-003,James,Woods,Male,1984-01-01,Married,9,2,Medical,2013-01-01,HR Generalist,2,5325,False,1,10,1,Rarely,True
345,DPT-002,Mark,Hayes,Male,2002-01-01,Single,22,1,Technical Degree,2020-01-01,Lab Technician,1,3364,False,0,3,1,Rarely,True
346,DPT-005,Michelle,Ballard,Female,2005-01-01,Single,10,3,Medical,2023-01-01,IT Support,1,1174,False,0,0,1,Rarely,True
347,DPT-005,Tammy,Schwartz,Female,1992-01-01,Married,12,1,Medical,2019-01-01,IT Support,1,3998,True,1,7,8,Rarely,True
348,DPT-001,Joshua,Lawson,Female,1989-01-01,Single,16,4,Life Sciences,2018-01-01,Sales Representative,1,2479,False,0,6,1,Frequently,True
349,DPT-002,Darlene,Peterson,Male,1994-01-01,Single,3,1,Medical,2013-01-01,Lab Technician,1,4595,True,0,10,1,Rarely,True
350,DPT-005,Ricardo,Robbins,Male,1971-01-01,Married,1,2,Life Sciences,2014-01-01,IT Manager,4,16766,False,1,26,2,Rarely,True
351,DPT-004,Tina,Johnson,Male,1984-01-01,Married,25,2,Life Sciences,2017-01-01,Senior Analyst,3,11115,False,1,13,3,Non-Travel,True
352,DPT-007,Amanda,Harrell,Female,1991-01-01,Married,5,4,Other,2020-01-01,Operations Asst,1,3440,False,2,6,3,Rarely,True
353,DPT-005,Sheila,Walters,Male,1971-01-01,Married,1,4,Life Sciences,1990-01-01,CIO,5,20348,False,1,34,0,Rarely,True
354,DPT-001,Darrell,Stanton,Male,1994-01-01,Single,15,3,Life Sciences,2017-01-01,Sales Representative,1,2416,False,0,6,1,Rarely,True
355,DPT-001,Tara,Silva,Female,1992-01-01,Single,2,3,Life Sciences,2022-01-01,Sales Representative,1,2797,False,0,3,7,Frequently,False
356,DPT-005,Gregory,Rivera,Female,1987-01-01,Single,2,4,Life Sciences,2007-01-01,Software Engineer,2,5176,True,0,18,9,Rarely,True
